job_name,job_num,salary,job_growth,satisfaction,review_num,couse_name,uni_name,study_yrs,location,job_field
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,University of Newcastle,3 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work (Honours),RMIT University,4 years full time,On campus (Melbourne City),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work (Honours),The University of Queensland,4 years full time (part time available),On campus (St Lucia),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work (Honours),UNSW Sydney,4 years full time,On campus (Kensington),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work (Honours),University of Newcastle,4 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work (Honours),University of South Australia,4 years full time (part time available),On campus (Magill),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Diploma of Community Services (Case Management),Upskilled,24 months self-paced,Online,Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Diploma of Community Services (Case Management),TAFE NSW,4 months part time,On campus (Wetherill Park),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),Holmesglen Institute,40 weeks part time,On campus (2 locations),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),North Metropolitan TAFE,6 months full time,On campus (Perth),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),TAFE Gippsland,5 months full time,On campus (4 locations),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),Gordon Institute of TAFE,6 months full time,On campus (Geelong City),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),Melbourne Polytechnic,6 months full time (part time available),On campus (3 locations),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),Swinburne University of Technology,6 months full time (part time available),On campus (3 locations),Community Services & Development
Placement Consultant,100,$73K,,5,Based on 1 review,Certificate III in EAL (Access),Victoria University,6 months full time (part time available),On campus (4 locations),Community Services & Development
Philanthropy Manager,100,$115K,5.40%,,,Bachelor of Arts - International Aid and Development,Murdoch University,3 years full time (part time available),On campus (Murdoch),Community Services & Development
Philanthropy Manager,100,$115K,5.40%,,,Bachelor of Accounting and Finance,Australian Catholic University,3 years full time (part time available),On campus (3 locations),Community Services & Development
Philanthropy Manager,100,$115K,5.40%,,,Bachelor of Accounting and Finance,Flinders University,3 years full time (part time available),On campus (Bedford Park),Community Services & Development
Performance Adviser,100,$110K,,,,Bachelor of Social Science (Criminology and Criminal Justice),Western Sydney University Online,3 years full time (part time available),Online,Community Services & Development
Performance Adviser,100,$110K,,,,Bachelor of Behavioural Science,The University of Notre Dame,3 years full time (part time available),On campus (Fremantle),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Hader Institute of Education,12 months self-paced,Online,Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Kirana Colleges,15 months self-paced,Online,Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,Upskilled,18 months self-paced,Online,Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Box Hill Institute,1 year full time,On campus (Box Hill Campus - Elgar),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,RMIT University,1 year full time,On campus (Melbourne City),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,North Metropolitan TAFE,6 months full time,"On campus (3 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,TAFE Queensland,1 year full time (part time available),"On campus (3 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,TAFE SA,39 weeks full time,On campus (Regency Park),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,TAFE Gippsland,11 months full time,"On campus (2 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,South Metropolitan TAFE,6 months full time,On campus (4 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,TAFE NSW,6 months full time (part time available),On campus (7 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Kangan Institute,9 months full time,On campus (Broadmeadows),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Bendigo TAFE,9 months full time,On campus (Bendigo),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,TasTAFE,Full time,On campus (3 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Federation TAFE,1 year full time,On campus (Ballarat - Mt Helen),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Swinburne University of Technology,1 year full time,On campus (3 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Canberra Institute of Technology,6 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,South Regional TAFE,6 months full time,On campus (2 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Sunraysia Institute of TAFE,12 months full time,On campus (2 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,GOTAFE,1 year full time,On campus (2 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Central Regional TAFE,6 months full time,"On campus (3 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,Victoria University,1 year full time,On campus (3 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate IV in Community Services,North Regional TAFE,1 year full time,"On campus (4 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,TAFE Queensland,6 months full time (part time available),"On campus (8 locations), Online",Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,North Metropolitan TAFE,6 months full time,On campus (2 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,TAFE SA,6 months full time,On campus (3 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,South Metropolitan TAFE,6 months full time,On campus (4 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,TAFE NSW,4 months full time (part time available),On campus (32 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,TasTAFE,6 months full time (part time available),On campus (3 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,Canberra Institute of Technology,6 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,South Regional TAFE,6 months full time,On campus (4 locations),Community Services & Development
Outreach Worker,100,$70K,,5,Based on 2 reviews,Certificate III in Community Services,South West Institute of TAFE,9 months part time,"On campus (Warrnambool), Online",Community Services & Development
